w_mm,freq_ghz,r_ohm,l_uH,g_uS,c_pF
0.4,0.69,13.9011652800235,0.915802961025793,16.9879662589744,15.0078345002049
0.4,0.72,14.1818072264916,0.915734117448107,17.7534474193056,15.0077348454965
0.4,0.75,14.4567723431804,0.915669716785888,18.5168629672252,15.0076369898224
0.4,0.78,14.7264369808413,0.915609250817355,19.2773295461595,15.0075410871974
0.4,0.81,14.9910976836772,0.915552291120995,20.0341625340157,15.0074472569843
0.4,0.84,15.2509908973573,0.915498474764461,20.7868544107555,15.0073555876658
0.4,0.87,15.5063084513624,0.915447492687959,21.5350539388632,15.0072661404752
0.4,0.9,15.7572096372172,0.915399080267123,22.2785464704602,15.0071789528292
0.4,0.93,16.0038305560089,0.915353009637034,23.0172355895397,15.0070940415295
0.4,0.96,16.246291284044,0.915309083439235,23.7511262115491,15.0070114057091
0.4,0.99,16.4847013022494,0.915267129719172,24.4803091938896,15.0069310295158
0.4,1.02,16.7191635500809,0.915226997754604,25.204947457909,15.0068528845322
0.4,1.05,16.9497773953155,0.915188554638323,25.925263583476,15.0067769319381
0.4,1.08,17.1766407545453,0.915151682472912,26.6415288090709,15.0067031244291
0.4,1.11,17.3998515531667,0.915116276062838,27.3540533514655,15.0066314079042
0.4,1.14,17.6195086762538,0.915082241011312,28.0631779476001,15.0065617229404
0.4,1.17,17.835712531332,0.915049492147082,28.7692665155898,15.0064940060725
0.4,1.2,18.0485653194306,0.915017952220592,29.4726998304781,15.0064281908961
0.4,1.23,18.2581710908297,0.914987550820419,30.1738701122665,15.0063642090106
0.4,1.26,18.4646356457611,0.914958223470118,30.8731764279155,15.0063019908212
