w_mm,freq_ghz,r_ohm,l_nH,g_uS,c_pF
0.5,1.74,8.7757473967252,712.583988760379,36.3424023636585,17.8895212346278
0.5,1.77,8.85192919198437,712.577170067498,36.9668932300947,17.8894849605569
0.5,1.8,8.92827897316359,712.570501721964,37.594991509572,17.8894492985433
0.5,1.83,9.00483801977967,712.56397399638,38.2268991959176,17.8894142133539
0.5,1.86,9.08164515083533,712.557577742545,38.8628094860666,17.8893796712892
0.5,1.89,9.15873688366225,712.551304354052,39.5029070775063,17.8893456401318
0.5,1.92,9.23614758250228,712.545145731313,40.1473684731326,17.8893120890926
0.5,1.95,9.31390959737527,712.539094248849,40.7963622897916,17.8892789887577
0.5,1.98,9.39205339378183,712.533142724765,41.4500495674443,17.889246311034
0.5,2.01,9.47060767378135,712.527284392232,42.1085840764529,17.8892140290957
0.5,2.04,9.54959948897197,712.521512872891,42.7721126209687,17.8891821173315
0.5,2.07,9.62905434588145,712.515822152035,43.4407753368102,17.8891505512929
0.5,2.1,9.70899630425676,712.510206555471,44.114705982564,17.8891193076428
0.6,0.6,4.84750974721038,694.459123003655,12.4194910444287,18.2520775038162
0.6,0.63,4.98026541994083,694.431515904505,13.0653311535269,18.2519898205641
0.6,0.66,5.10935949726942,694.404948735066,13.7128542385103,18.2519030599408
0.6,0.69,5.23472660794584,694.379436882864,14.360699389062,18.2518174592408
0.6,0.72,5.35636332106057,694.35498115288,15.0077283586515,18.2517332169333
0.6,0.75,5.47431590342287,694.331570649791,15.6530079367726,18.2516504957354
0.6,0.78,5.58866967182674,694.30918528474,16.2957915183703,18.2515694258261
0.6,0.81,5.69953987753188,694.287797921365,16.9355004978913,18.2514901080907
0.6,0.84,5.80706401249458,694.267376187127,17.5717059802136,18.2514126173096
0.6,0.87,5.91139540061402,694.247883982098,18.2041111792121,18.2513370052274
0.6,0.9,6.01269792654795,694.229282719942,18.8325347691462,18.2512633034559
0.6,0.93,6.11114175464726,694.211532335794,19.4568953650552,18.2511915261806
0.6,0.96,6.20689989748572,694.194592094115,20.0771972354312,18.2511216726512
0.6,0.99,6.30014550449968,694.178421227026,20.6935172924078,18.2510537294509
0.6,1.02,6.39104975437118,694.162979430493,21.3059933599029,18.2509876725414
0.6,1.05,6.47978024858522,694.148227242529,21.9148136867762,18.2509234690918
0.6,1.08,6.56649981714675,694.134126324359,22.5202076482739,18.2508610791
0.6,1.11,6.65136566018734,694.12063966251,23.1224375630846,18.2508004568192
0.6,1.14,6.73452876081202,694.107731707041,23.721791543651,18.2507415520052
0.6,1.17,6.81613351489495,694.095368458704,24.3185772925826,18.2506843109974
0.6,1.2,6.89631753260497,694.083517515661,24.9131167569144,18.2506286776513
0.6,1.23,6.97521157427851,694.072148088592,25.505741553568,18.2505745941362
0.6,1.26,7.05293958995057,694.061230991379,26.0967890829047,18.2505220016126
0.6,1.29,7.12961883751684,694.050738613294,26.6865992520599,18.250470840804
0.6,1.32,7.20536005925244,694.040644877438,27.2755117353305,18.2504210524739
0.6,1.35,7.28026770037369,694.030925189287,27.8638637048645,18.2503725778223
0.6,1.38,7.35444015661014,694.021556378409,28.4519879709879,18.2503253588093
0.6,1.41,7.42797004045661,694.012516635777,29.0402114775042,18.2502793384179
0.6,1.44,7.50094445798926,694.003785448601,29.6288541030593,18.2502344608627
0.6,1.47,7.57344528993542,693.995343534156,30.2182277250996,18.2501906717534
0.6,1.5,7.64554947215162,693.987172773753,30.8086355079973,18.2501479182187
0.6,1.53,7.71732927184718,693.979256147706,31.400371381552,18.2501061489974
0.6,1.56,7.78885255684072,693.971577671938,31.993719680288,18.250065314501
0.6,1.59,7.86018305589556,693.9641223367,32.5889549177695,18.2500253668537
0.6,1.62,7.93138060878278,693.956876047691,33.1863416735504,18.2499862599111
0.6,1.65,8.0025014051955,693.949825569817,33.7861345734066,18.2499479492648
0.6,1.68,8.07359821200918,693.942958473683,34.3885783461747,18.2499103922315
0.6,1.71,8.14472058867102,693.936263084888,34.9939079428799,18.2498735478328
0.6,1.74,8.21591509072112,693.929728436111,35.6023487059087,18.2498373767656
0.6,1.77,8.28722546161438,693.923344221947,36.2141165777893,18.2498018413655
0.6,1.8,8.35869281313465,693.917100756438,36.8294183407198,18.2497669055653
0.6,1.83,8.43035579478095,693.91098893319,37.4484518793521,18.2497325348491
0.6,1.86,8.50225075256631,693.90500018799,38.0714064605246,18.2496986962032
0.6,1.89,8.57441187770953,693.8991264638,38.698463024659,18.2496653580658
0.6,1.92,8.64687134572275,693.893360178014,39.3297944844159,18.2496324902747
0.6,1.95,8.71965944640784,693.887694191846,39.9655660269621,18.2496000640146
0.6,1.98,8.79280470527449,693.882121781755,40.6059354168459,18.249568051764
0.6,2.01,8.8663339968857,693.876636612752,41.2510532970321,18.2495364272433
0.6,2.04,8.94027265062343,693.871232713505,41.9010634861182,18.2495051653625
0.6,2.07,9.01464454935061,693.86590445311,42.5561032701519,18.2494742421706
0.6,2.1,9.08947222142605,693.860646519427,43.2163036878089,18.2494436348056
0.7,0.6,4.52472715025922,677.061827290595,12.2195363547117,18.6188907450213
0.7,0.63,4.64864347927503,677.036057182284,12.8549737986415,18.6188044735293
0.7,0.66,4.76914157585812,677.011257953079,13.4920668742389,18.6187191098329
0.7,0.69,4.88616050158836,676.987443948111,14.129476590979,18.6186348874056
0.7,0.72,4.99969712996787,676.964615901035,14.7660830376359,18.6185520015199
0.7,0.75,5.10979471779583,676.942763624805,15.4009680381093,18.6184706122721
0.7,0.78,5.2165329657285,676.921868351845,16.033397017399,18.6183908477443
0.7,0.81,5.32001950941381,676.90190473739,16.6628006950589,18.6183128071962
0.7,0.84,5.42038273799365,676.882842550319,17.2887570904595,18.618236564203
0.7,0.87,5.51776581226275,676.864648081527,17.9109742046433,18.6181621696749
0.7,0.9,5.61232174479014,676.847285302278,18.5292736396894,18.6180896547137
0.7,0.93,5.70420940431882,676.830716804937,19.1435753289283,18.6180190332752
0.7,0.96,5.79359031323727,676.814904556976,19.7538834796168,18.6179503046201
0.7,0.99,5.88062611723039,676.799810496732,20.3602737725741,18.6178834555467
0.7,1.02,5.96547661847027,676.785396996472,20.9628818192102,18.6178184624026
0.7,1.05,6.04829827659323,676.771627215329,21.5618928435353,18.6177552928846
0.7,1.08,6.12924309436616,676.758465361662,22.157532533331,18.6176939076338
0.7,1.11,6.20845781684519,676.745876881609,22.7500589889781,18.6176342616394
0.7,1.14,6.28608338367942,676.733828588035,23.3397556889074,18.6175763054651
0.7,1.17,6.3622545838825,676.722288741817,23.9269253859232,18.6175199863137
0.7,1.2,6.43709987086487,676.711227095392,24.5118848475603,18.6174652489442
0.7,1.23,6.51074130283486,676.700614906788,25.0949603552298,18.6174120364564
0.7,1.26,6.58329457992515,676.690424930885,25.6764838803765,18.6173602909576
0.7,1.29,6.65486915468635,676.680631393395,26.2567898605989,18.6173099541254
0.7,1.32,6.72556839702599,676.671209952036,26.8362125041758,18.6172609676766
0.7,1.35,6.79548979836803,676.662137648461,27.4150835573196,18.6172132737575
0.7,1.38,6.86472520287043,676.653392853815,27.993730474472,18.6171668152624
0.7,1.41,6.93336105606086,676.644955210204,28.5724749378531,18.6171215360921
0.7,1.44,7.00147866331688,676.636805569829,29.1516316781479,18.6170773813592
0.7,1.47,7.06915445230276,676.628925933207,29.7315075535561,18.6170342975487
0.7,1.5,7.13646023484161,676.621299387505,30.312400849397,18.6169922326406
0.7,1.53,7.20346346480577,676.613910045832,30.8946007650254,18.6169511361988
0.7,1.56,7.27022748949475,676.606742988043,31.4783870589518,18.6169109594331
0.7,1.59,7.33681179267822,676.599784203528,32.0640298268047,18.6168716552383
0.7,1.62,7.40327222804371,676.593020536238,32.6517893901141,18.6168331782131
0.7,1.65,7.46966124223199,676.58643963218,33.2419162768727,18.6167954846638
0.7,1.68,7.53602808698955,676.580029889466,33.8346512774695,18.6167585325943
0.7,1.71,7.60241902023606,676.573780410971,34.4302255619089,18.6167222816861
0.7,1.74,7.66887749605035,676.567680959603,35.0288608462675,18.6166866932685
0.7,1.77,7.73544434373288,676.561721916146,35.6307695981197,18.6166517302839
0.7,1.8,7.80215793621753,676.555894239608,36.236155272216,18.6166173572454
0.7,1.83,7.86905434818728,676.550189429992,36.8452125690409,18.616583540193
0.7,1.86,7.93616750430585,676.544599493398,37.4581277100466,18.6165502466445
0.7,1.89,8.00352931801339,676.539116909346,38.0750787243624,18.6165174455463
0.7,1.92,8.0711698213563,676.533734600203,38.6962357426451,18.6164851072218
0.7,1.95,8.13911728633001,676.52844590262,39.3217612944828,18.6164532033194
0.7,1.98,8.20739833821378,676.523244540846,39.9518106063963,18.616421706761
0.7,2.01,8.27603806136953,676.518124601816,40.5865318980298,18.6163905916901
0.7,2.04,8.34506009796509,676.513080511911,41.2260666745832,18.6163598334205
0.7,2.07,8.41448674006603,676.508107015275,41.8705500139333,18.616329408387
0.7,2.1,8.48433901552287,676.50319915359,42.5201108472209,18.6162992940955
0.8,0.6,4.22674714214148,660.984273138486,12.0628887514266,18.9840401966227
0.8,0.63,4.34251605371265,660.960198036187,12.6901766925217,18.9839550311344
0.8,0.66,4.45509171726984,660.937030047325,13.3190988543146,18.9838707618195
0.8,0.69,4.56441725589956,660.914782561629,13.9483334179646,18.9837876191577
0.8,0.72,4.6704897976539,660.893456253111,14.5767748357339,18.9837057959176
0.8,0.75,4.77334979823257,660.873041594068,15.2035167090063,18.9836254501424
0.8,0.78,4.87307175517005,660.853521041452,15.8278338866002,18.9835467082714
0.8,0.81,4.96975625870292,660.834870908523,16.4491643927969,18.983469668291
0.8,0.84,5.06352328283996,660.817062944474,17.0670916632004,18.9833944028322
0.8,0.87,5.15450659727598,660.800065650171,17.6813274485383,18.9833209621518
0.8,0.9,5.24284917147419,660.783845360268,18.2916956439698,18.9832493769521
0.8,0.93,5.32869944225984,660.768367122019,18.8981172150207,18.983179661009
0.8,0.96,5.41220832232776,660.753595399628,19.5005963204474,18.9831118135922
0.8,0.99,5.49352683670771,660.739494630752,20.0992076759602,18.9830458216681
0.8,1.02,5.5728042856839,660.726029659047,20.6940851592287,18.9829816618872
0.8,1.05,5.65018684470679,660.713166063822,21.285411624171,18.9829193023596
0.8,1.08,5.7258165236626,660.700870405082,21.8734098694232,18.9828587042304
0.8,1.11,5.7998304189852,660.689110399621,22.4583346903961,18.9827998230652
0.8,1.14,5.87236020223251,660.677855041438,23.0404659349273,18.982742610061
0.8,1.17,5.94353179778472,660.667074677622,23.6201024778716,18.9826870130972
0.8,1.2,6.01346521023498,660.656741048997,24.1975570289087,18.9826329776403
0.8,1.23,6.082274468878,660.646827303189,24.7731516894095,18.9825804475193
0.8,1.26,6.15006766253915,660.637307986427,25.3472141776367,18.9825293655834
0.8,1.29,6.21694704292478,660.628159019207,25.9200746462163,18.9824796742573
0.8,1.32,6.2830091788187,660.61935765999,26.4920630212388,18.982431316005
0.8,1.35,6.34834514690345,660.610882460269,27.0635067981562,18.9823842337142
0.8,1.38,6.41304074784602,660.602713213692,27.634729235552,18.9823383710111
0.8,1.41,6.47717673864375,660.594830901355,28.2060478936865,18.9822936725153
0.8,1.44,6.54082907415677,660.587217634934,28.7777734703177,18.982250084043
0.8,1.47,6.6040691523276,660.579856598947,29.3502088915718,18.9822075527652
0.8,1.5,6.66696405886545,660.572731993141,29.9236486205406,18.9821660273285
0.8,1.53,6.72957680820401,660.565828975758,30.4983781507865,18.9821254579433
0.8,1.56,6.79196657836938,660.559133608237,31.0746736560237,18.982085796445
0.8,1.59,6.85418893805649,660.552632801747,31.6528017709365,18.982046996332
0.8,1.62,6.91629606473727,660.54631426583,32.2330194813973,18.9820090127849
0.8,1.65,6.97833695303788,660.540166459342,32.8155741052852,18.9819718026703
0.8,1.68,7.04035761294593,660.534178543785,33.4007033477093,18.9819353245303
0.8,1.71,7.10240125765946,660.528340339071,33.9886354167315,18.9818995385632
0.8,1.74,7.16450848108125,660.522642281738,34.5795891876947,18.9818644065943
0.8,1.77,7.22671742510642,660.517075385559,35.1737744060199,18.9818298920406
0.8,1.8,7.28906393695854,660.511631204495,35.7713919198676,18.9817959598705
0.8,1.83,7.35158171690577,660.506301797916,36.3726339353842,18.9817625765591
0.8,1.86,7.41430245674204,660.501079697996,36.9776842884114,18.9817297100408
0.8,1.89,7.47725596945232,660.495957879183,37.586718727522,18.9816973296599
0.8,1.92,7.54047031050113,660.49092972964,38.1999052041065,18.9816654061202
0.8,1.95,7.60397189119174,660.485989024555,38.8174041659658,18.9816339114339
0.8,1.98,7.66778558454377,660.481129901212,39.4393688514941,18.9816028188697
0.8,2.01,7.73193482413032,660.476346835718,40.0659455820744,18.9815721029026
0.8,2.04,7.79644169630452,660.471634621292,40.6972740507633,18.981541739163
0.8,2.07,7.86132702623102,660.466988348003,41.3334876057315,18.9815117043877
0.8,2.1,7.92661045812059,660.462403383883,41.974713527256,18.9814819763711
0.9,0.6,3.95859256891621,646.131258396188,11.931053123343,19.3408844790328
0.9,0.63,4.06701526410942,646.108705785642,12.5514824365797,19.3408002443608
0.9,0.66,4.17244552452873,646.087003197837,13.1735279520261,19.3407168960806
0.9,0.69,4.27483023960518,646.066163137823,13.795882302517,19.3406346621525
0.9,0.72,4.37416687377063,646.046186200727,14.4174520286045,19.340553733238
0.9,0.75,4.47049346320434,646.0270634274,15.0373406435737,19.3404742656522
0.9,0.78,4.5638799169312,646.008778352912,15.6548309272959,19.3403963844519
0.9,0.81,4.65442057069348,645.991308760029,16.2693670516752,19.3403201865518
0.9,0.84,4.7422279030334,645.974628159007,16.8805370105816,19.3402457437884
0.9,0.87,4.82742730162366,645.958707020061,17.4880557104416,19.3401731058687
0.9,0.9,4.91015275918898,645.943513786924,18.091748976237,19.3401023031584
0.9,0.93,4.99054337840689,645.929015699909,18.6915386421577,19.3400333492825
0.9,0.96,5.06874057087715,645.915179455512,19.2874288261137,19.3399662435178
0.9,0.99,5.14488584430062,645.901971727514,19.8794934315552,19.3399009729726
0.9,1.02,5.219119082752,645.889359571952,20.4678648770156,19.339837514552
0.9,1.05,5.29157723622324,645.87731073572,21.0527240217273,19.3397758367141
0.9,1.08,5.36239334670298,645.865793885914,21.6342912328095,19.3397159010282
0.9,1.11,5.43169584847946,645.854778774604,22.2128185242031,19.3396576635451
0.9,1.14,5.49960808985584,645.844236351464,22.7885826882348,19.3396010759947
0.9,1.17,5.56624803193301,645.834138834705,23.3618793360788,19.3395460868255
0.9,1.2,5.63172808753061,645.82445974901,23.9330177623283,19.3394926421
0.9,1.23,5.6961550697197,645.815173937649,24.5023165504417,19.3394406862605
0.9,1.26,5.7596302249097,645.80625755469,25.0700998392167,19.3393901627807
0.9,1.29,5.82224933005768,645.79768804211,25.6366941750621,19.3393410147143
0.9,1.32,5.88410283745006,645.789444095697,26.2024258801988,19.3392931851538
0.9,1.35,5.94527605374179,645.781505622888,26.7676188726615,19.3392466176109
0.9,1.38,6.00584934261743,645.773853695047,27.332592879825,19.3392012563278
0.9,1.41,6.06589834264508,645.766470496162,27.8976619929372,19.3391570465293
0.9,1.44,6.12549419370226,645.759339269523,28.4631335156757,19.3391139346236
0.9,1.47,6.18470376682674,645.752444263597,29.0293070649673,19.3390718683589
0.9,1.5,6.24358989354103,645.745770678022,29.5964738871531,19.339030796943
0.9,1.53,6.30221159166471,645.739304610435,30.1649163570388,19.3389906711303
0.9,1.56,6.3606242854041,645.733033004638,30.7349076314143,19.3389514432827
0.9,1.59,6.41888001812765,645.726943600496,31.3067114322754,19.3389130674065
0.9,1.62,6.47702765672744,645.721024885808,31.880581938249,19.3388754991724
0.9,1.65,6.53511308685417,645.715266050338,32.4567637656283,19.3388386959181
0.9,1.68,6.5931793986162,645.709656942079,33.0354920229979,19.338802616639
0.9,1.71,6.65126706256787,645.70418802581,33.6169924256979,19.3387672219681
0.9,1.74,6.70941409599151,645.698850343945,34.20148145836,19.3387324741481
0.9,1.77,6.76765621961322,645.693635479617,34.7891665754926,19.3386983369957
0.9,1.8,6.82602700499204,645.688535521981,35.3802464316029,19.3386647758623
0.9,1.83,6.88455801289417,645.683543033623,35.974911133657,19.3386317575892
0.9,1.86,6.94327892301339,645.67865102001,36.573342509822,19.3385992504612
0.9,1.89,7.00221765543087,645.673852900892,37.1757143894114,19.3385672241579
0.9,1.92,7.06140048422614,645.669142483547,37.7821928898028,19.3385356497031
0.9,1.95,7.12085214365896,645.664513937775,38.3929367068239,19.3385044994148
0.9,1.98,7.18059592734156,645.659961772543,39.0080974057219,19.3384737468541
0.9,2.01,7.24065378081497,645.655480814189,39.6278197103644,19.3384433667748
0.9,2.04,7.30104638793233,645.651066186074,40.2522417887698,19.3384133350736
0.9,2.07,7.36179325143847,645.646713289611,40.8814955334519,19.3383836287416
0.9,2.1,7.42291276811909,645.642417786567,41.5157068353845,19.3383542258158
1,0.6,3.72030467095851,632.371640988506,11.824201916154,19.6913931075757
1,0.63,3.82221491650037,632.350442116428,12.4390723796907,19.6913096273207
1,0.66,3.92131217341831,632.330042367675,13.0555444418571,19.6912270255296
1,0.69,4.01754659397092,632.310453479961,13.6723224482837,19.6911455281206
1,0.72,4.11091586319449,632.291675996693,14.288322736816,19.6910653240472
1,0.75,4.20145579557679,632.2737014815,14.9026568540953,19.6909865682241
1,0.78,4.28923215816214,632.256514443944,15.5146140078966,19.6909093845876
1,0.81,4.37433367150796,632.240093987829,16.1236433525846,19.6908338691839
1,0.84,4.45686610328431,632.224415202189,16.7293365763423,19.6907600932055
1,0.87,4.53694734920672,632.20945031976,17.3314111431552,19.6906881059137
1,0.9,4.61470338783523,632.195169669643,17.9296944420157,19.6906179374017
1,0.93,4.69026499582762,632.181542450882,18.5241090110802,19.6905496011719
1,0.96,4.7637651156045,632.168537352393,19.1146589350898,19.6904830965071
1,0.99,4.83533677590058,632.156123042687,19.7014174591161,19.6904184106306
1,1.02,4.90511147578223,632.144268550437,20.2845158190404,19.6903555206538
1,1.05,4.97321795333156,632.132943554468,20.8641332573993,19.690294395317
1,1.08,5.03978127062337,632.122118599244,21.4404881705806,19.6902349965331
1,1.11,5.10492215642186,632.111765249669,22.0138303181725,19.6901772807461
1,1.14,5.16875655695585,632.10185619688,22.5844340160525,19.6901212001182
1,1.17,5.23139535309195,632.092365324855,23.1525922302362,19.6900667035591
1,1.2,5.29294420919506,632.083267746011,23.7186114874556,19.6900137376139
1,1.23,5.35350352498567,632.074539812535,24.2828075199765,19.6899622472225
1,1.26,5.41316846684381,632.066159109017,24.845501565525,19.6899121763645
1,1.29,5.47202905935741,632.058104430889,25.4070172477636,19.6898634686034
1,1.32,5.53017032156196,632.050355752336,25.9676779680759,19.6898160675412
1,1.35,5.58767243535872,632.042894186638,26.5278047451056,19.6897699171954
1,1.38,5.64461093611723,632.03570194128,27.0877144442937,19.6897249623074
1,1.41,5.70105691754151,632.028762269702,27.6477183453686,19.6896811485924
1,1.44,5.75707724457882,632.022059421163,28.2081210012258,19.6896384229383
1,1.47,5.81273476953496,632.01557858984,28.7692193468087,19.6895967335615
1,1.5,5.8680885476839,632.009305864054,29.3313020214083,19.6895560301244
1,1.53,5.92319404956674,632.003228176272,29.8946488722069,19.6895162638226
1,1.56,5.97810336790337,631.997333254374,30.4595306109084,19.6894773874441
1,1.59,6.03286541762235,631.991609574552,31.026208598908,19.6894393554075
1,1.62,6.0875261279761,631.986046316061,31.5949347396952,19.6894021237803
1,1.65,6.14212862607258,631.980633317994,32.1659514600644,19.6893656502822
1,1.68,6.19671341143958,631.975361038181,32.7394917642558,19.6893298942759
1,1.71,6.25131852145755,631.970220514216,33.3157793473975,19.689294816747
1,1.74,6.30597968766622,631.965203326655,33.8950287565904,19.689260380276
1,1.77,6.36073048307674,631.96030156432,34.4774455897,19.6892265490041
1,1.8,6.41560246071523,631.955507791672,35.0632267234198,19.6891932885926
1,1.83,6.47062528369092,631.950815018178,35.6525605634739,19.6891605661799
1,1.86,6.52582684712874,631.946216669596,36.2456273109535,19.6891283503349
1,1.89,6.58123339233617,631.941706561088,36.8425992397572,19.6890966110086
1,1.92,6.63686961359151,631.93727887207,37.4436409809412,19.6890653194844
1,1.95,6.69275875794846,631.932928122712,38.0489098105056,19.6890344483282
1,1.98,6.74892271845135,631.928649151977,38.6585559377592,19.6890039713378
1,2.01,6.80538212115001,631.924437097136,39.2727227919311,19.6889738634931
1,2.04,6.86215640629319,631.920287374643,39.8915473051455,19.6889441009068
1,2.07,6.91926390406636,631.916195662298,40.5151601902556,19.6889146607759
1,2.1,6.97672190522513,631.912157882615,41.1436862123554,19.6888855213343
1.1,0.6,3.5093586248419,619.574362834116,11.7322639517393,20.0323571691118
1.1,0.63,3.60552934783035,619.554364213062,12.342351385879,20.032274337985
1.1,0.66,3.6990475932887,619.535118936668,12.9540278540739,20.0321923785002
1.1,0.69,3.78986599895102,619.51663815365,13.5660077799289,20.0321115148188
1.1,0.72,3.8779820738145,619.498922448837,14.1772159310916,20.0320319344244
