w_mm,freq_ghz,r_ohm,l_nH,g_uS,c_pF
0.3,1.53,19.159472239019,914.225608663117,36.5499854768216,14.9496458580814
0.3,1.56,19.3457944748798,914.206321122915,37.2407107980021,14.949598326735
0.3,1.59,19.530316260664,914.18759013912,37.9336335288951,14.9495518275873
0.3,1.62,19.7131099354107,914.169391654778,38.6290615889898,14.9495063069321
0.3,1.65,19.8942474843687,914.151702963659,39.3272913128291,14.9494617130832
0.3,1.68,20.0738004393817,914.134502595754,40.02860751602,14.9494179963623
0.3,1.71,20.2518397793062,914.117770216392,40.7332836337606,14.9493751090753
0.3,1.74,20.4284358328858,914.10148653707,41.441581917627,14.9493330054777
0.3,1.77,20.6036581858924,914.085633236373,42.1537536784745,14.9492916417322
0.3,1.8,20.7775755938457,914.07019288961,42.8700395651372,14.9492509758604
0.3,1.83,20.9502559012143,914.055148905967,43.590669870207,14.9492109676893
0.3,1.86,21.1217659676737,914.040485472189,44.3158648555481,14.9491715787945
0.3,1.89,21.2921716017387,914.026187501911,45.0458350913963,14.9491327724413
0.3,1.92,21.4615375018769,914.012240589915,45.780781803916,14.9490945135237
0.3,1.95,21.6299272050533,913.998630970683,46.5208972269652,14.9490567685034
0.3,1.98,21.7974030425312,913.985345480691,47.2663649545771,14.9490195053484
0.3,2.01,21.9640261026643,913.972371524002,48.0173602913036,14.9489826934714
0.3,2.04,22.1298562003484,913.95969704075,48.7740505981193,14.9489463036703
0.3,2.07,22.2949518527539,913.947310478173,49.5365956320465,14.9489103080681
0.3,2.1,22.459370260934,913.935200763902,50.305147878056,14.9488746800558
0.4,0.6,9.80471575375955,869.893218103966,14.4179142859558,15.5839599128025
0.4,0.63,10.0491434643809,869.830361390055,15.1677450256502,15.5838581198485
0.4,0.66,10.2867046750222,869.77195639938,15.9195333646296,15.5837573976324
0.4,0.69,10.5181332416588,869.717522394875,16.6716992612987,15.5836580216453
0.4,0.72,10.7440540184261,869.666636500952,17.4229211595967,15.5835602223082
0.4,0.75,10.9649957557052,869.618927970931,18.1721155284746,15.5834641885398
0.4,0.78,11.1814039068975,869.574072391795,18.9184154688361,15.5833700714861
0.4,0.81,11.3936526983952,869.531786141527,19.6611491163317,15.5832779882863
0.4,0.84,11.6020561301736,869.491821265982,20.3998184114925,15.5831880257746
0.4,0.87,11.8068777710706,869.453960849067,21.1340786676607,15.5831002440427
0.4,0.9,12.0083393324897,869.418014893188,21.8637192446234,15.5830146798095
0.4,0.93,12.2066280737011,869.383816693865,22.5886455325392,15.5829313495623
0.4,0.96,12.4019031291202,869.351219674471,23.308862366105,15.5828502524491
0.4,0.99,12.5943008648311,869.32009463863,24.0244589215324,15.5827713729114
0.4,1.02,12.7839393760451,869.290327395233,24.7355950968951,15.5826946830596
0.4,1.05,12.9709222342437,869.261816711826,25.4424893376549,15.5826201447952
0.4,1.08,13.1553415857208,869.234472554847,26.1454078415504,15.5825477116933
0.4,1.11,13.3372806941881,869.208214578809,26.8446550585143,15.5824773306591
0.4,1.14,13.516816010323,869.182970830517,27.5405653900417,15.5824089433749
0.4,1.17,13.6940188413977,869.158676638348,28.2334959868554,15.5823424875564
0.4,1.2,13.8689566848646,869.135273660382,28.9238205424309,15.5822778980344
0.4,1.23,14.041694281231,869.112709068624,29.611923981814,15.5822151076812
0.4,1.26,14.2122944338337,869.090934849634,30.2981979492567,15.582154048197
0.4,1.29,14.3808186362382,869.069907204653,30.9830370037706,15.5820946507737
0.4,1.32,14.5473275419187,869.049586034669,31.6668354381741,15.5820368466492
0.4,1.35,14.7118813055717,869.029934498007,32.3499846441442,15.5819805675669
0.4,1.38,14.8745398208063,869.010918629802,33.0328709528514,15.5819257461525
0.4,1.41,15.0353628749759,868.992507014274,33.7158738877178,15.5818723162182
0.4,1.44,15.1944102384976,868.974670502077,34.3993647725213,15.5818202130055
0.4,1.47,15.3517417030764,868.957381966103,35.0837056443793,15.5817693733751
0.4,1.5,15.5074170807598,868.94061609015,35.7692484270027,15.5817197359505
0.4,1.53,15.6614961736264,868.924349185644,36.4563343249873,15.5816712412242
0.4,1.56,15.8140387221219,868.908559032352,37.1452934048063,15.5816238316303
0.4,1.59,15.9651043385421,868.893224739617,37.83644433257,15.5815774515902
0.4,1.62,16.1147524308957,868.878326625158,38.5300942425711,15.5815320475361
0.4,1.65,16.2630421213133,868.863846108931,39.2265387141452,15.5814875679142
0.4,1.68,16.4100321622881,868.849765619895,39.9260618374849,15.5814439631741
0.4,1.71,16.5557808532955,868.836068513875,40.6289363517864,15.5814011857438
0.4,1.74,16.7003459597355,868.822739000961,41.3354238415108,15.5813591899963
0.4,1.77,16.8437846356416,868.80976208112,42.0457749786424,15.5813179322069
0.4,1.8,16.9861533511953,868.797123486897,42.7602298006566,15.5812773705049
0.4,1.83,17.1275078257542,868.784809632239,43.4790180154992,15.5812374648202
0.4,1.86,17.2679029668389,868.77280756662,44.2023593262526,15.581198176827
0.4,1.89,17.4073928153103,868.761104933767,44.9304637693539,15.5811594698846
0.4,1.92,17.5460304968067,868.749689934391,45.6635320612497,15.5811213089772
0.4,1.95,17.6838681793769,868.738551292402,46.4017559492502,15.5810836606525
0.4,1.98,17.8209570371507,868.727678224181,47.1453185630986,15.5810464929603
0.4,2.01,17.9573472198146,868.717060410518,47.8943947644094,15.5810097753919
0.4,2.04,18.0930878276067,868.706687970907,48.6491514916791,15.5809734788198
0.4,2.07,18.2282268915104,868.696551439916,49.4097480990353,15.5809375754386
0.4,2.1,18.3628113583042,868.686641745387,50.1763366872814,15.5809020387071
0.5,0.6,8.33556692549718,833.17195833408,14.3629075688094,16.1485249654922
0.5,0.63,8.54351892554322,833.118437864091,15.1098799672548,16.1484235610381
0.5,0.66,8.74562314867495,833.068711809272,15.8588027168606,16.1483232231991
0.5,0.69,8.94250568549409,833.022369974763,16.608101789925,16.1482242264168
0.5,0.72,9.13469951730745,832.979051600935,17.3564606571824,16.148126800235
0.5,0.75,9.32265555928616,832.938440449484,18.1027999058184,16.1480311328537
0.5,0.78,9.50675361286472,832.900259842542,18.8462559284368,16.1479373748444
0.5,0.81,9.68731268052443,832.864267922122,19.5861594085925,16.1478456429021
0.5,0.84,9.8646003620587,832.83025327104,20.3220141721959,16.1477560235322
0.5,0.87,10.0388412183938,832.79803095728,21.0534768336099,16.1476685765994
0.5,0.9,10.210224090531,832.767439015547,21.7803375431766,16.147583338685
0.5,0.93,10.3789084199796,832.738335351732,22.5025020399892,16.1475003262159
0.5,0.96,10.5450296484634,832.710595040854,23.2199751294064,16.1474195383454
0.5,0.99,10.7087037888635,832.684107981967,23.932845637685,16.1473409595767
0.5,1.02,10.8700312629715,832.658776871402,24.6412728442955,16.1472645621285
0.5,1.05,11.0291000990034,832.634515456448,25.3454743538805,16.1471903080494
0.5,1.08,11.1859885757517,832.611247033954,26.0457153422963,16.1471181510936
0.5,1.11,11.340767392477,832.588903161434,26.7422990927293,16.1470480383702
0.5,1.14,11.493501435267,832.567422551708,27.435558726678,16.1469799117856
0.5,1.17,11.6442512022531,832.546750125457,28.1258500290366,16.1469137092942
0.5,1.2,11.7930739421711,832.526836199331,28.813545265235,16.1468493659768
0.5,1.23,11.9400245534514,832.507635790164,29.499027890254,16.1467868149627
0.5,1.26,12.0851562844408,832.489108018499,30.1826880534128,16.1467259882136
0.5,1.29,12.2285212694799,832.471215596988,30.8649188083731,16.1466668171848
0.5,1.32,12.3701709303882,832.453924391252,31.5461129442618,16.1466092333772
0.5,1.35,12.5101562683863,832.437203042601,32.2266603607169,16.1465531687953
0.5,1.38,12.648528067553,832.421022643538,32.9069459167076,16.1464985563223
0.5,1.41,12.7853370275279,832.405356458302,33.587347689906,16.1464453300233
0.5,1.44,12.9206338402523,832.390179681855,34.2682355900558,16.1463934253874
0.5,1.47,13.0544692230472,832.37546923167,34.9499702760597,16.1463427795163
0.5,1.5,13.1868939182018,832.361203567546,35.632902332347,16.1462933312683
0.5,1.53,13.3179586674386,832.347362535356,36.3173716654412,16.1462450213627
0.5,1.56,13.4477141680936,832.333927231253,37.0037070865175,16.1461977924536
0.5,1.59,13.5762110165615,832.32087988338,37.6922260501335,16.1461515891747
0.5,1.62,13.7034996434731,832.308203748564,38.3832345232505,16.1461063581623
0.5,1.65,13.8296302441649,832.295883021849,39.0770269621577,16.1460620480597
0.5,1.68,13.9546527072493,832.283902757045,39.7738863780143,16.1460186095053
0.5,1.71,14.078616543463,832.272248796731,40.4740844744505,16.1459759951087
0.5,1.74,14.201570816456,832.260907710401,41.1778818430634,16.145934159417
0.5,1.77,14.3235640767606,832.249866739604,41.8855282047359,16.1458930588722
0.5,1.8,14.4446442998279,832.239113749141,42.5972626865321,16.1458526517632
0.5,1.83,14.5648588287429,832.228637183468,43.3133141255005,16.1458128981728
0.5,1.86,14.6842543220014,832.218426027635,44.0339013920929,16.1457737599214
0.5,1.89,14.8028767065494,832.208469772142,44.7592337270828,16.1457352005079
0.5,1.92,14.9207711361475,832.198758381201,45.4895110868903,16.14569718505
0.5,1.95,15.0379819550113,832.189282263988,46.2249244930913,16.1456596802227
0.5,1.98,15.1545526665916,832.180032248478,46.9656563826399,16.1456226541979
0.5,2.01,15.2705259073022,832.170999557567,47.7118809559692,16.145586076583
0.5,2.04,15.3859434249511,832.162175787205,48.4637645206813,16.1455499183614
0.5,2.07,15.5008460616056,832.153552886282,49.2214658290008,16.1455141518337
0.5,2.1,15.6152737405988,832.145123138088,49.9851364075538,16.14547875056
0.6,0.6,7.27879799195875,802.344687376158,14.2779504523398,16.6510384182113
0.6,0.63,7.46054515627544,802.297915472926,15.0205060582135,16.6509376136924
0.6,0.66,7.63718735023588,802.254460235658,15.7650006404212,16.65083786945
0.6,0.69,7.80927124909921,802.21396288345,16.5098694706288,16.6507394583036
0.6,0.72,7.97726209181012,802.176107946954,17.2538037950844,16.6506426084406
0.6,0.75,8.14155338367727,802.14061894369,17.9957305735715,16.6505475069493
0.6,0.78,8.30247650359075,802.107254019574,18.7347912947567,16.6504543035127
0.6,0.81,8.46030974178604,802.075801788714,19.4703205892518,16.6503631141373
0.6,0.84,8.61528652577603,802.046077493553,20.2018252063329,16.6502740248186
0.6,0.87,8.76760273730996,802.01791953848,20.9289637806015,16.6501870950694
0.6,0.9,8.91742311135533,801.991186408113,21.6515276935175,16.6501023612566
0.6,0.93,9.06488675904428,801.965753957154,22.3694232324184,16.6500198397115
0.6,0.96,9.21011188363317,801.941513045582,23.0826551658209,16.6499395295945
0.6,0.99,9.35319977064772,801.918367486916,23.7913117870759,16.649861415502
0.6,1.02,9.49423813633784,801.896232275503,24.4955514269434,16.6497854698186
0.6,1.05,9.6333039161166,801.875032059482,25.1955903972776,16.649711654819
0.6,1.08,9.77046556922868,801.854699828227,25.891692300653,16.649639924532
0.6,1.11,9.90578496900995,801.835175785816,26.5841586224243,16.6495702263811
0.6,1.14,10.0393189407085,801.816406385102,27.2733205105779,16.6495025026173
0.6,1.17,10.1711205015032,801.798343499945,27.9595316432069,16.6494366915631
0.6,1.2,10.3012398504034,801.780943715991,28.6431620821738,16.6493727286841
0.6,1.23,10.4297251493079,801.764167722978,29.3245930133705,16.6493105475061
0.6,1.26,10.5566231307209,801.747979793859,30.0042122780437,16.6492500803939
0.6,1.29,10.681979562474,801.732347338097,30.6824106051674,16.6491912592089
0.6,1.32,10.8058395952682,801.717240518282,31.3595784612614,16.6491340158577
0.6,1.35,10.9282480148883,801.702631920791,32.0361034409185,16.6490782827476
0.6,1.38,11.0492494175068,801.688496272546,32.712368128305,16.649023993159
0.6,1.41,11.1688883235221,801.674810197119,33.3887483667893,16.6489710815475
0.6,1.44,11.2872092428304,801.66155200438,34.0656118804744,16.6489194837841
0.6,1.47,11.4042567022489,801.648701508811,34.7433171976565,16.6488691373429
0.6,1.5,11.5200752439486,801.636239872257,35.4222128320339,16.6488199814438
0.6,1.53,11.6347094021798,801.624149467576,36.1026366828147,16.6487719571571
0.6,1.56,11.7482036642376,801.612413760143,36.7849156197177,16.6487250074761
0.6,1.59,11.86060242049,801.601017204621,37.4693652232255,16.6486790773622
0.6,1.62,11.9719499073492,801.589945154807,38.1562896543592,16.6486341137674
0.6,1.65,12.0822901462736,801.579183784674,38.8459816317208,16.6485900656388
0.6,1.68,12.1916668812327,801.568720019026,39.5387224966305,16.6485468839067
0.6,1.71,12.3001235165221,801.558541472399,40.2347823498993,16.6485045214612
0.6,1.74,12.4077030563611,801.548636395054,40.9344202461549,16.648462933118
0.6,1.77,12.514448047343,801.538993625082,41.6378844337218,16.6484220755769
0.6,1.8,12.6204005244994,801.529602545786,42.3454126298686,16.6483819073733
0.6,1.83,12.7256019615016,801.520453047597,43.0572323228056,16.6483423888263
0.6,1.86,12.8300932253214,801.511535493956,43.7735610931818,16.6483034819818
0.6,1.89,12.9339145355212,801.502840690605,44.4946069490048,16.6482651505546
0.6,1.92,13.0371054282172,801.494359857854,45.220568668916,16.6482273598686
0.6,1.95,13.1397047246667,801.486084605442,45.9516361496286,16.648190076796
0.6,1.98,13.2417505043576,801.478006909675,46.6879907540728,16.6481532696966
0.6,2.01,13.3432800824227,801.470119092541,47.4298056574344,16.6481169083576
0.6,2.04,13.4443299911652,801.46241380258,48.1772461888089,16.648080963934
0.6,2.07,13.5449359654548,801.454883997295,48.930470166656,16.64804540889
0.6,2.1,13.645132931737,801.44752292693,49.6896282266254,16.6480102169418
0.7,0.6,6.47871111471674,775.758686009117,14.1904042075789,17.1151623899356
0.7,0.63,6.64056461722634,775.717042971298,14.9284078037268,17.1150622036146
0.7,0.66,6.79788963223544,775.678353403297,15.6683386066521,17.1149630710455
0.7,0.69,6.95117153608648,775.642297086715,16.4086414735626,17.1148652633759
0.7,0.72,7.10082295444656,775.608592642118,17.148015666127,17.1147690073952
0.7,0.75,7.24719253199974,775.576993604714,17.8853947139628,17.114674489046
0.7,0.78,7.39057357912988,775.547284487378,18.61992536014,17.1145818570949
0.7,0.81,7.53121218279161,775.519277033931,19.3509463055963,17.1144912268384
0.7,0.84,7.66931457303767,775.492806768294,20.0779673149381,17.1144026837467
0.7,0.87,7.80505366433752,775.467729884357,20.8006491073005,17.1143162869689
0.7,0.9,7.938574767966,775.443920484601,21.5187843353318,17.1142320726505
0.7,0.93,8.07000051605354,775.421268154288,22.2322798536776,17.1141500570244
0.7,0.96,8.1994350612155,775.399675846719,22.9411403950366,17.1140702392574
0.7,0.99,8.32696762585454,775.379058049931,23.6454537055447,17.1139926040416
0.7,1.02,8.45267547738873,775.359339203836,24.3453771400545,17.1139171239323
0.7,1.05,8.57662640312352,775.340452337605,25.0411256797361,17.1138437614368
0.7,1.08,8.69888075338476,775.322337899118,25.7329613072309,17.1137724708667
0.7,1.11,8.81949311520123,775.304942750856,26.4211836563699,17.1137031999688
0.7,1.14,8.93851367209351,775.288219309375,27.106121842393,17.1136358913494
0.7,1.17,9.0559892988837,775.272124808212,27.7881273731203,17.1135704837097
0.7,1.2,9.17196443416504,775.256620666627,28.4675680402609,17.1135069129119
0.7,1.23,9.2864817673059,775.241671948944,29.144822691883,17.1134451128899
0.7,1.26,9.39958277166754,775.227246901312,29.8202767910983,17.113385016424
0.7,1.29,9.51130811109654,775.213316554581,30.4943186714964,17.1133265557937
0.7,1.32,9.62169794269083,775.199854383602,31.1673364062398,17.1132696633236
0.7,1.35,9.73079213529206,775.186836014639,31.8397152145555,17.1132142718359
0.7,1.38,9.83863042008368,775.174238973832,32.5118353363129,17.1131603150205
0.7,1.41,9.94525248702233,775.162042470651,33.1840703122306,17.1131077277351
0.7,1.44,10.0506980385551,775.150227211204,33.8567856138306,17.1130564462441
0.7,1.47,10.1550068101302,775.138775237013,34.5303375734714,17.1130064084052
0.7,1.5,10.258218565352,775.127669785517,35.2050725705515,17.1129575538112
0.7,1.53,10.3603730722266,775.116895169139,35.8813264352728,17.1129098238938
0.7,1.56,10.4615100657586,775.106436670209,36.5594240361655,17.112863161996
0.7,1.59,10.5616692011549,775.096280449437,37.2396790219154,17.1128175134167
0.7,1.62,10.6608900010584,775.086413465993,37.9223936919197,17.1127728254332
0.7,1.65,10.7592117995286,775.07682340752,38.6078589734557,17.1127290473057
0.7,1.68,10.8566736849042,775.067498628668,39.2963544864053,17.1126861302654
0.7,1.71,10.9533144432,775.058428096943,39.9881486791765,17.1126440274912
0.7,1.74,11.0491725032899,775.049601344838,40.6834990218279,17.1126026940758
0.7,1.77,11.144285884803,775.041008427389,41.3826522444686,17.1125620869846
0.7,1.8,11.2386921493922,775.032639884389,42.0858446108089,17.1125221650071
0.7,1.83,11.3324283558189,775.024486706635,42.7933022182995,17.1124828887056
0.7,1.86,11.4255310191269,775.016540305681,43.5052413176513,17.1124442203587
0.7,1.89,11.5180360740378,775.008792486596,44.2218686456954,17.1124061239037
0.7,1.92,11.6099788425966,775.001235423382,44.9433817665493,17.112368564877
0.7,1.95,11.7013940060086,774.993861636666,45.6699694169202,17.1123315103537
0.7,1.98,11.7923155805495,774.986663973417,46.4018118521122,17.1122949288877
0.7,2.01,11.8827768973814,774.979635588407,47.1390811899401,17.1122587904512
0.7,2.04,11.9728105860755,774.972769927235,47.8819417502857,17.112223066376
0.7,2.07,12.0624485616191,774.966060710703,48.6305503884938,17.1121877292952
0.7,2.1,12.1517220146731,774.959501920408,49.3850568211858,17.112152753086
0.8,0.6,5.85030993310071,752.379095363826,14.1072020474311,17.5568573964474
0.8,0.63,6.01054837313049,752.345743059011,14.8408792403052,17.5567577976412
0.8,0.66,6.16635512065767,752.313650479463,15.5764724342275,17.556659246389
0.8,0.69,6.31765297057504,752.282835817572,16.3124355974252,17.5565620122494
0.8,0.72,6.46443940477665,752.253299663113,17.0474756104444,17.556466320683
0.8,0.75,6.60677178709667,752.225028492549,17.7805322479584,17.5563723565431
0.8,0.78,6.74475449427337,752.197997702039,18.5107572479387,17.5562802677254
0.8,0.81,6.87852790488235,752.172174202564,19.2374931808803,17.5561901688517
0.8,0.84,7.00825911079292,752.147518609071,19.9602526782583,17.5561021448923
0.8,0.87,7.13413418432756,752.123987062974,20.6786984414095,17.5560162546509
0.8,0.9,7.25635182170532,752.101532730289,21.3926243321278,17.5559325340622
0.8,0.93,7.37511818364845,752.08010701761,22.1019377451728,17.5558509992653
0.8,0.96,7.49064276265785,752.059660546124,22.8066433800764,17.555771649433
0.8,0.99,7.60313512000978,752.040143920643,23.5068284637015,17.5556944693484
0.8,1.02,7.71280235154246,752.02150832688,24.2026494241218,17.5556194317287
0.8,1.05,7.81984715809986,752.003705986204,24.8943199784707,17.5555464993019
0.8,1.08,7.92446641297261,751.986690493278,25.5821005703759,17.5554756266486
0.8,1.11,8.02685013414363,751.970417058277,26.2662890744767,17.5554067618227
0.8,1.14,8.12718078323536,751.95484267212,26.9472126745168,17.5553398477677
0.8,1.17,8.22563282560299,751.939926210142,27.625220816048,17.5552748235452
0.8,1.2,8.32237249699998,751.925628487091,28.3006791335218,17.5552116253937
0.8,1.23,8.41755773172265,751.911912274063,28.9739642533764,17.5551501876352
0.8,1.26,8.51133821523197,751.898742286099,29.6454593787273,17.5550904434445
0.8,1.29,8.60385553109339,751.886085147554,30.3155505667236,17.5550323254987
0.8,1.32,8.69524337781483,751.873909340991,30.9846236159685,17.5549757665197
0.8,1.35,8.78562783594472,751.862185144233,31.6530614881866,17.5549206997236
0.8,1.38,8.87512766975025,751.85088455926,32.3212421952347,17.5548670591895
0.8,1.41,8.96385465105565,751.839981235888,32.9895370893654,17.5548147801574
0.8,1.44,9.0519138954894,751.82945039252,33.6583095011897,17.5547637992655
0.8,1.47,9.1394042035651,751.819268735759,34.32791367596,17.5547140547359
0.8,1.5,9.22641840078485,751.809414380254,34.9986939645245,17.5546654865159
0.8,1.53,9.31304367237783,751.799866769801,35.6709842305671,17.5546180363808
0.8,1.56,9.39936188942998,751.79060660049,36.345107440534,17.5545716480056
0.8,1.59,9.48544992407274,751.781615746413,37.0213754069582,17.5545262670101
0.8,1.62,9.5713799521234,751.772877188336,37.7000886597611,17.5544818409809
0.8,1.65,9.65721974213952,751.764374945581,38.3815364235418,17.5544383194755
0.8,1.68,9.74303293029615,751.756094011234,39.0659966819111,17.5543956540111
0.8,1.71,9.828879280839,751.748020290769,39.7537363126065,17.5543537980413
0.8,1.74,9.91481493213096,751.74014054405,40.4450112794746,17.554312706922
0.8,1.77,10.0008926285076,751.732442330693,41.1400668694661,17.5542723378707
0.8,1.8,10.0871619383035,751.72491395868,41.8391379645756,17.5542326499187
0.8,1.83,10.1736694585174,751.717544436121,42.5424493402148,17.5541936038594
0.8,1.86,10.2604590066546,751.71032342604,43.2502159828535,17.5541551621926
0.8,1.89,10.3475718003335,751.703241204049,43.9626434209236,17.5541172890669
0.8,1.92,10.435046625269,751.696288618751,44.6799280639811,17.5540799502207
0.8,1.95,10.5229199922568,751.689457054746,45.4022575459805,17.5540431129221
0.8,1.98,10.6112262837813,751.682738398076,46.1298110692517,17.5540067459093
0.8,2.01,10.6999978908613,751.676125003975,46.8627597463932,17.5539708193305
0.8,2.04,10.7892653407325,751.669609666773,47.6012669378369,17.5539353046854
0.8,2.07,10.8790574159417,751.66318559183,48.3454885832862,17.5539001747676
0.8,2.1,10.9694012654087,751.656846369361,49.0955735256185,17.5538654036073
0.9,0.6,5.34233181214024,731.507302604437,14.010232154385,17.9748639754817
0.9,0.63,5.48874325602326,731.476843889232,14.7388664456186,17.9747650613844
